# x = -.3
1000, 1.1420813185636305
2000, 1.9806533132429553
3000, 2.803912803997491
4000, 3.6232950390127368
5000, 4.441715026760006
6000, 5.260329463284475
7000, 6.079675965360047
8000, 6.8999808608511985
9000, 7.721421256320737
10000, 8.544093271517246
